Date,Open,High,Low,Close,Volume
2015-01-02,8288.700195,8410.599609,8288.700195,8395.450195,101900
2015-01-05,8407.950195,8445.599609,8363.900391,8378.400391,118200
2015-01-06,8325.299805,8327.849609,8111.350098,8127.350098,172800
2015-01-07,8118.649902,8151.200195,8065.450195,8102.100098,164100
2015-01-08,8191.399902,8243.500000,8167.299805,8234.599609,143800
2015-01-09,8285.450195,8303.299805,8190.799805,8284.500000,148000
2015-01-12,8291.349609,8332.599609,8245.599609,8323.000000,103200
2015-01-13,8346.150391,8356.650391,8267.900391,8299.400391,129600
2015-01-14,8307.250000,8326.450195,8236.650391,8277.549805,146100
2015-01-15,8424.500000,8527.099609,8380.549805,8494.150391,232100
2015-01-16,8504.049805,8530.750000,8452.250000,8513.799805,176000
2015-01-19,8550.049805,8570.950195,8531.500000,8550.700195,125400
2015-01-20,8575.099609,8707.900391,8574.500000,8695.599609,158700
2015-01-21,8719.650391,8741.849609,8689.599609,8729.500000,185900
2015-01-22,8745.849609,8774.150391,8727.000000,8761.400391,175500
2015-01-23,8827.950195,8866.400391,8795.400391,8835.599609,191200
2015-01-27,8871.349609,8925.049805,8825.450195,8910.500000,192000
2015-01-28,8902.750000,8985.049805,8874.049805,8914.299805,185100
2015-01-29,8901.500000,8966.650391,8861.250000,8952.349609,256300
2015-01-30,8996.599609,8996.599609,8775.099609,8808.900391,267300
2015-02-02,8802.500000,8840.799805,8751.099609,8797.400391,210100
2015-02-03,8823.150391,8837.299805,8726.650391,8756.549805,208700
2015-02-04,8789.150391,8792.849609,8704.400391,8723.700195,195300
2015-02-05,8733.099609,8838.450195,8683.650391,8711.700195,173600
2015-02-06,8696.849609,8726.200195,8645.549805,8661.049805,171300
2015-02-09,8584.400391,8605.549805,8516.349609,8526.349609,146800
2015-02-10,8478.099609,8646.250000,8470.500000,8565.549805,196200
2015-02-11,8603.299805,8651.950195,8593.650391,8627.400391,161600
2015-02-12,8676.950195,8732.549805,8599.250000,8711.549805,158800
2015-02-13,8741.500000,8822.099609,8729.650391,8805.500000,221900
2015-02-16,8831.400391,8870.099609,8793.400391,8809.349609,136400
2015-02-18,8811.549805,8894.299805,8808.900391,8869.099609,147600
2015-02-19,8883.049805,8913.450195,8794.450195,8895.299805,213300
2015-02-20,8895.500000,8899.950195,8816.299805,8833.599609,197600
2015-02-23,8856.849609,8869.000000,8736.099609,8754.950195,139600
2015-02-24,8772.900391,8800.500000,8726.750000,8762.099609,149800
2015-02-25,8801.900391,8840.650391,8751.400391,8767.250000,135200
2015-02-26,8779.000000,8786.049805,8669.450195,8683.849609,217500
2015-02-27,8729.500000,8856.950195,8717.450195,8844.599609,249500
2015-03-02,8953.849609,8972.349609,8885.450195,8956.750000,218100
2015-03-03,8962.849609,9008.400391,8925.549805,8996.250000,177800
2015-03-04,9109.150391,9119.200195,8893.950195,8922.650391,248400
2015-03-05,8929.400391,8957.549805,8849.349609,8937.750000,160100
2015-03-09,8891.150391,8891.299805,8740.450195,8756.750000,155500
2015-03-10,8769.750000,8778.000000,8677.349609,8712.049805,163800
2015-03-11,8728.750000,8755.599609,8682.349609,8699.950195,172800
2015-03-12,8740.650391,8787.200195,8732.900391,8776.000000,173900
2015-03-13,8844.049805,8849.750000,8631.750000,8647.750000,179200
2015-03-16,8656.750000,8663.549805,8612.000000,8633.150391,163300
2015-03-17,8689.099609,8742.549805,8630.799805,8723.299805,177000
2015-03-18,8742.900391,8747.250000,8664.000000,8685.900391,156400
2015-03-19,8749.450195,8788.200195,8614.650391,8634.650391,163500
2015-03-20,8627.900391,8627.900391,8553.000000,8570.900391,174600
2015-03-23,8591.549805,8608.349609,8540.549805,8550.900391,150700
2015-03-24,8537.049805,8627.750000,8535.849609,8542.950195,156700
2015-03-25,8568.900391,8573.750000,8516.549805,8530.799805,161000
2015-03-26,8474.950195,8499.450195,8325.349609,8342.150391,280100
2015-03-27,8396.000000,8413.200195,8269.150391,8341.400391,193000
2015-03-30,8390.950195,8492.299805,8380.750000,8492.299805,134700
2015-03-31,8527.599609,8550.450195,8454.150391,8491.000000,167200
2015-04-01,8483.700195,8603.400391,8464.750000,8586.250000,125500
2015-04-06,8615.799805,8667.549805,8573.750000,8659.900391,146900
2015-04-07,8684.450195,8693.599609,8586.849609,8660.299805,148700
2015-04-08,8698.950195,8730.500000,8679.799805,8714.400391,148200
2015-04-09,8756.200195,8785.500000,8682.450195,8778.299805,152700
2015-04-10,8774.349609,8787.400391,8733.599609,8780.349609,139000
2015-04-13,8801.750000,8841.650391,8762.099609,8834.000000,121600
2015-04-16,8757.049805,8760.000000,8645.650391,8706.700195,142900
2015-04-17,8698.049805,8699.849609,8596.700195,8606.000000,150400
2015-04-20,8618.799805,8619.950195,8422.750000,8448.099609,148900
2015-04-21,8416.099609,8469.349609,8352.700195,8377.750000,407800
2015-04-22,8400.400391,8449.950195,8284.700195,8429.700195,171800
2015-04-23,8478.200195,8504.950195,8361.849609,8398.299805,156000
2015-04-24,8405.700195,8413.299805,8273.349609,8305.250000,173600
